transaction_uid,property_id,price,transfer_date,ppd_category
{25E9DA80-9866-555E-E063-4704A8C066F2},4a0cd7c7a7b8,379950,2024-10-04,A
{25E9DA80-98B4-555E-E063-4704A8C066F2},282dd4d78704,127000,2024-10-15,A
{25E9DA80-971B-555E-E063-4704A8C066F2},123308075ad1,135000,2024-08-02,A
{25E9DA80-96F7-555E-E063-4704A8C066F2},8c6232b21eb8,220000,2024-09-27,A
{25E9DA80-9AE4-555E-E063-4704A8C066F2},83c5e2685684,305000,2024-07-19,A
{25E9DA80-9A90-555E-E063-4704A8C066F2},cd9d0374320c,380000,2024-10-25,A
{25E9DA80-9AD3-555E-E063-4704A8C066F2},7044092d0dd3,1154000,2024-06-14,A
{25E9DA80-9A66-555E-E063-4704A8C066F2},0dad9a675a62,210000,2024-05-15,A
{25E9DA80-95F3-555E-E063-4704A8C066F2},018c0112f274,275000,2024-09-26,A
{25E9DA80-9B57-555E-E063-4704A8C066F2},9409a661d015,390000,2024-07-10,A
{25E9DA80-9E5E-555E-E063-4704A8C066F2},82f2ec639f11,360000,2024-10-11,A
{25E9DA80-984C-555E-E063-4704A8C066F2},b0a87d1800b3,495000,2024-09-26,A
{25E9DA80-96CE-555E-E063-4704A8C066F2},ee5de504c51a,245000,2024-09-20,A
{25E9DA80-9871-555E-E063-4704A8C066F2},b4217426583e,525000,2024-05-24,A
{25E9DA80-9E3A-555E-E063-4704A8C066F2},af43baa9ab30,227500,2024-06-17,A
{25E9DA80-9807-555E-E063-4704A8C066F2},438e229b3abd,256000,2024-10-04,A
{25E9DA80-9A14-555E-E063-4704A8C066F2},1f60e9e0c23a,199000,2024-05-28,A
{25E9DA80-9B1E-555E-E063-4704A8C066F2},7130ca15fb65,170000,2024-06-06,A
{25E9DA80-9AEC-555E-E063-4704A8C066F2},a4b86e7892e8,165000,2024-10-28,A
{25E9DA80-9A15-555E-E063-4704A8C066F2},0877ac4a1078,190000,2024-10-07,A
{25E9DA80-97CF-555E-E063-4704A8C066F2},8be1965dce79,286000,2024-09-13,A
{25E9DA80-9BD2-555E-E063-4704A8C066F2},feaeea94d4bb,130000,2024-10-11,A
{25E9DA80-9BCF-555E-E063-4704A8C066F2},62a5a6b1f5d2,264000,2024-05-28,A
{25E9DA80-971F-555E-E063-4704A8C066F2},b4ecf660a78e,190000,2024-10-28,A
{25E9DA80-9E22-555E-E063-4704A8C066F2},48bc06afb8f8,375000,2024-09-27,A
{25E9DA80-99D0-555E-E063-4704A8C066F2},2996d5049c5a,235000,2024-04-26,A
{25E9DA80-96DD-555E-E063-4704A8C066F2},1d20d8a9467a,233000,2024-10-10,A
{25E9DA80-9A7A-555E-E063-4704A8C066F2},873e3c807e6d,255000,2024-05-21,A
{25E9DA80-91F4-555E-E063-4704A8C066F2},009be1803762,262000,2024-09-04,A
{25E9DA80-9216-555E-E063-4704A8C066F2},b35ec0ac7b99,360000,2024-09-24,A
{25E9DA80-9049-555E-E063-4704A8C066F2},f31ebd8b74a4,115000,2024-06-21,A
{25E9DA80-925B-555E-E063-4704A8C066F2},2f8c2efa637f,300000,2024-09-30,A
{1EAE3DF7-7CE5-9EB1-E063-4704A8C09D02},b34c6e4fd4e8,90000,2024-06-18,B
{25E9DA80-9245-555E-E063-4704A8C066F2},6463cebc74af,180000,2024-05-10,A
{25E9DA80-922F-555E-E063-4704A8C066F2},b5c10e1ca2eb,350000,2024-09-06,A
{25E9DA80-91A3-555E-E063-4704A8C066F2},ef1ec91c828e,280000,2024-09-13,A
{25E9DA80-9086-555E-E063-4704A8C066F2},3e568c292e39,330000,2024-10-16,A
{25E9DA80-8F5A-555E-E063-4704A8C066F2},15ebe4aa0dc1,194000,2024-01-08,A
{25E9DA80-9562-555E-E063-4704A8C066F2},406de656505a,300000,2024-02-09,A
{25E9DA80-916E-555E-E063-4704A8C066F2},7ef2bf8828b5,163000,2024-05-22,A
{25E9DA80-91FB-555E-E063-4704A8C066F2},6694198becff,325000,2024-08-21,A
{1EAE3DF7-7D8B-9EB1-E063-4704A8C09D02},0279ee403e97,150000,2024-03-15,B
{25E9DA80-95D9-555E-E063-4704A8C066F2},33cca07df400,165000,2024-07-03,A
{25E9DA80-8F8D-555E-E063-4704A8C066F2},9a2933e2b0c2,570000,2024-07-15,A
{25E9DA80-8F84-555E-E063-4704A8C066F2},a1f369b2202f,145000,2024-05-28,A
{25E9DA80-9578-555E-E063-4704A8C066F2},6e5c02c514d0,265000,2024-03-04,A
{25E9DA80-8F38-555E-E063-4704A8C066F2},36970a648473,178000,2024-10-04,A
{25E9DA80-9079-555E-E063-4704A8C066F2},ea9fb8455965,200000,2024-09-16,A
{25E9DA80-8F40-555E-E063-4704A8C066F2},14274705c265,119000,2024-06-19,A
{25E9DA80-9296-555E-E063-4704A8C066F2},27fac55fb9cd,312000,2024-05-17,A
{25E9DA80-923B-555E-E063-4704A8C066F2},b6f96a908166,342000,2024-07-05,A
{25E9DA80-92B6-555E-E063-4704A8C066F2},747602d80faf,225000,2024-09-25,A
{25E9DA80-9233-555E-E063-4704A8C066F2},df16b526f61a,135000,2024-08-30,A
{25E9DA80-8FE2-555E-E063-4704A8C066F2},cfb548e536a6,465000,2024-07-03,A
{25E9DA80-924B-555E-E063-4704A8C066F2},9ad1b6869e90,120000,2024-09-18,A
{1EAE3DF7-7CD5-9EB1-E063-4704A8C09D02},00674b5de2c8,19800,2024-06-12,B
{25E9DA80-9218-555E-E063-4704A8C066F2},9fde604fd516,320500,2024-10-11,A
{25E9DA80-9351-555E-E063-4704A8C066F2},4fdf57543c30,157500,2024-07-16,A
{1EAE3DF7-7CE0-9EB1-E063-4704A8C09D02},b95ec454719a,125000,2024-03-20,B
{1EAE3DF7-7CF9-9EB1-E063-4704A8C09D02},7beea7e9fee0,50000,2024-06-21,B
{25E9DA80-8F8E-555E-E063-4704A8C066F2},c88cbc5d1539,280000,2024-06-11,A
{25E9DA80-904B-555E-E063-4704A8C066F2},532d662f04b9,180000,2024-07-05,A
{25E9DA80-A560-555E-E063-4704A8C066F2},50e32464fd12,160950,2024-07-19,A
{1EAE3DF7-7B65-9EB1-E063-4704A8C09D02},9487c111e677,840000,2024-07-12,B
{1EAE3DF7-7C25-9EB1-E063-4704A8C09D02},b32e38efec92,222000,2024-07-09,B
{1EAE3DF7-7B84-9EB1-E063-4704A8C09D02},1e80ed0cfd53,39500,2024-03-15,B
{1EAE3DF7-7B98-9EB1-E063-4704A8C09D02},fe377b2c3593,111250,2024-06-27,B
{1EAE3DF7-7B75-9EB1-E063-4704A8C09D02},001d25539010,88500,2024-05-31,B
{1EAE3DF7-7B83-9EB1-E063-4704A8C09D02},91af4440903e,54000,2024-07-17,B
{1EAE3DF7-7C73-9EB1-E063-4704A8C09D02},c8764cd3a0a3,172500,2024-02-13,B
{1EAE3DF7-7C27-9EB1-E063-4704A8C09D02},5f409823a155,93000,2024-02-26,B
{1EAE3DF7-7BA6-9EB1-E063-4704A8C09D02},f31be6453d2d,72000,2024-02-23,B
{1EAE3DF7-7B9B-9EB1-E063-4704A8C09D02},9ff6ca40b9e9,190000,2024-06-21,B
{1EAE3DF7-7C24-9EB1-E063-4704A8C09D02},c10652b39339,165000,2024-07-15,B
{25E9DA80-A6F7-555E-E063-4704A8C066F2},e774b9790376,135000,2024-06-11,A
{25E9DA80-A4EF-555E-E063-4704A8C066F2},7ec418966111,85000,2024-07-05,A
{1EAE3DF7-7B67-9EB1-E063-4704A8C09D02},0823ad751dd2,95000,2024-03-20,B
{1EAE3DF7-7C84-9EB1-E063-4704A8C09D02},9e1a0e3b0ec6,110000,2024-03-15,B
{1EAE3DF7-7B73-9EB1-E063-4704A8C09D02},b2d9b3047df9,385000,2024-03-15,B
{1EAE3DF7-7C1E-9EB1-E063-4704A8C09D02},74f1370ea270,48000,2024-05-10,B
{1EAE3DF7-7B8B-9EB1-E063-4704A8C09D02},ef7571c57cca,305000,2024-04-05,B
{1EAE3DF7-7B43-9EB1-E063-4704A8C09D02},35fe22cc01f9,83500,2024-03-01,B
{1EAE3DF7-7B64-9EB1-E063-4704A8C09D02},700ae39cd7c8,275000,2024-05-30,B
{1EAE3DF7-7B9E-9EB1-E063-4704A8C09D02},fa874e8ed358,140000,2024-05-28,B
{25E9DA80-A7DB-555E-E063-4704A8C066F2},88584c867c0f,360000,2024-09-25,A
{1EAE3DF7-7BBE-9EB1-E063-4704A8C09D02},88032846e3d5,365000,2024-03-01,B
{1EAE3DF7-7B37-9EB1-E063-4704A8C09D02},d192b475e549,155000,2024-04-19,B
{25E9DA80-A581-555E-E063-4704A8C066F2},8a5b8a831cee,154000,2024-09-27,A
{1EAE3DF7-7B6C-9EB1-E063-4704A8C09D02},ebadde66a665,78000,2024-04-16,B
{1EAE3DF7-7BA1-9EB1-E063-4704A8C09D02},facfef088f65,110000,2024-06-28,B
{1EAE3DF7-7B6A-9EB1-E063-4704A8C09D02},25bce0528ada,69000,2024-02-06,B
{1EAE3DF7-7BB2-9EB1-E063-4704A8C09D02},59add5b824dd,100000,2024-06-21,B
{25E9DA80-A589-555E-E063-4704A8C066F2},4aa2df26f2f8,175000,2024-06-18,A
{1EAE3DF7-7B3A-9EB1-E063-4704A8C09D02},a24b4a0db0c1,74500,2024-06-28,B
{1EAE3DF7-7B74-9EB1-E063-4704A8C09D02},e6527cae3b59,72000,2024-06-18,B
{1EAE3DF7-7B40-9EB1-E063-4704A8C09D02},30bb87212add,165500,2024-05-03,B
{1EAE3DF7-7C55-9EB1-E063-4704A8C09D02},58d2bdadb923,55000,2024-03-20,B
{1EAE3DF7-7BC3-9EB1-E063-4704A8C09D02},707b2fb7f695,65000,2024-07-17,B
{1EAE3DF7-7B51-9EB1-E063-4704A8C09D02},b3b400f4c970,37000,2024-07-22,B
{1EAE3DF7-7BAE-9EB1-E063-4704A8C09D02},4a2a8f587dd8,110000,2024-04-02,B
{1EAE3DF7-7C28-9EB1-E063-4704A8C09D02},1ec1178a9f36,48000,2024-03-27,B
{1EAE3DF7-7B8F-9EB1-E063-4704A8C09D02},ca72a78500ee,17500,2024-07-05,B
{1EAE3DF7-7B7E-9EB1-E063-4704A8C09D02},25d7b269f786,59000,2024-07-09,B
{1EAE3DF7-7C19-9EB1-E063-4704A8C09D02},0a05bc67375e,145000,2024-06-26,B
{25E9DA80-A567-555E-E063-4704A8C066F2},876fe3f36854,135000,2024-10-09,A
{1EAE3DF7-7B81-9EB1-E063-4704A8C09D02},226a68e93cea,120000,2024-03-06,B
{1EAE3DF7-7B59-9EB1-E063-4704A8C09D02},650964a51ff4,465000,2024-06-12,B
{1EAE3DF7-7BAD-9EB1-E063-4704A8C09D02},f13888eab691,80000,2024-06-11,B
{1EAE3DF7-7B53-9EB1-E063-4704A8C09D02},1935b9b690dd,100000,2024-06-28,B
{1EAE3DF7-7B62-9EB1-E063-4704A8C09D02},fd62efbd2e16,79000,2024-05-17,B
{1EAE3DF7-7C21-9EB1-E063-4704A8C09D02},4d519aad148e,130000,2024-03-15,B
{1EAE3DF7-7C79-9EB1-E063-4704A8C09D02},ed47ece44c89,161793,2024-04-26,B
{1EAE3DF7-7BBC-9EB1-E063-4704A8C09D02},827345f68100,960000,2024-01-25,B
{1EAE3DF7-7C81-9EB1-E063-4704A8C09D02},44f6773d648e,30000,2024-07-09,B
{25E9DA80-A57D-555E-E063-4704A8C066F2},daf2a3d52d65,78000,2024-09-30,A
{1EAE3DF7-7BC5-9EB1-E063-4704A8C09D02},76bc547a184a,90000,2024-06-26,B
{1EAE3DF7-7B39-9EB1-E063-4704A8C09D02},4077defd31d1,255000,2024-03-08,B
{1EAE3DF7-7B50-9EB1-E063-4704A8C09D02},2019399a3b62,82500,2024-03-01,B
{1EAE3DF7-7B3C-9EB1-E063-4704A8C09D02},f3186bc4b7df,250000,2024-05-31,B
{1EAE3DF7-7C72-9EB1-E063-4704A8C09D02},7a7481e0ffc0,132500,2024-01-26,B
{2131FCF5-C586-86E8-E063-4804A8C0372B},65fd06385262,226000,2024-04-26,A
{2131FCF5-C56D-86E8-E063-4804A8C0372B},38bd710a0368,282500,2024-04-11,A
{2131FCF5-C581-86E8-E063-4804A8C0372B},8bbbfe13d24a,218000,2024-07-26,A
{2131FCF5-C5E7-86E8-E063-4804A8C0372B},cad891c336e1,162500,2024-07-16,A
{2131FCF5-C58A-86E8-E063-4804A8C0372B},e88b063c9787,300000,2024-07-30,A
{2131FCF5-C57B-86E8-E063-4804A8C0372B},600a3e6fe29a,380000,2024-07-05,A
{2131FCF5-C57F-86E8-E063-4804A8C0372B},43ecba9bc33b,307500,2024-06-07,A
{2131FCF5-C57D-86E8-E063-4804A8C0372B},154724e3d425,265000,2024-03-15,A
{2131FCF5-C583-86E8-E063-4804A8C0372B},5bd92dbba988,295000,2024-08-07,A
{1EAE3DF7-7E3B-9EB1-E063-4704A8C09D02},32a703293d11,190000,2024-06-19,B
{1EAE3DF7-7E20-9EB1-E063-4704A8C09D02},73244345b7f7,140000,2024-04-26,B
{1EAE3DF7-7E4E-9EB1-E063-4704A8C09D02},a9f7d1f99231,5950000,2024-01-09,B
{1EAE3DF7-7E69-9EB1-E063-4704A8C09D02},0ce3558ccbcf,200000,2024-01-30,B
{1EAE3DF7-7DDD-9EB1-E063-4704A8C09D02},f775289a43ad,280000,2024-02-19,B
{1EAE3DF7-7E27-9EB1-E063-4704A8C09D02},8c144329bcaf,142000,2024-06-28,B
{1EAE3DF7-7E39-9EB1-E063-4704A8C09D02},65c6104a5edb,135000,2024-03-04,B
{1EAE3DF7-7E62-9EB1-E063-4704A8C09D02},6e3beaee51bc,4500,2024-03-26,B
{1EAE3DF7-7E12-9EB1-E063-4704A8C09D02},89b4cb7c129c,165000,2024-03-15,B
{1EAE3DF7-7E3F-9EB1-E063-4704A8C09D02},6bd9da76d745,240000,2024-03-01,B
{1EAE3DF7-7EB7-9EB1-E063-4704A8C09D02},70606717dad1,240000,2024-02-23,B
{1EAE3DF7-7E34-9EB1-E063-4704A8C09D02},bb33c0f143a0,105000,2024-06-29,B
{1EAE3DF7-7EC8-9EB1-E063-4704A8C09D02},b7d74efb4f8a,135000,2024-06-28,B
{1EAE3DF7-7E5B-9EB1-E063-4704A8C09D02},c933c43a3204,975000,2024-07-05,B
{1EAE3DF7-7E14-9EB1-E063-4704A8C09D02},05213279c46e,825000,2024-05-07,B
{1EAE3DF7-7E02-9EB1-E063-4704A8C09D02},40bc9a300227,300000,2024-07-03,B
{1EAE3DF7-7E1C-9EB1-E063-4704A8C09D02},1ec7bb655249,125000,2024-06-27,B
{1EAE3DF7-7E29-9EB1-E063-4704A8C09D02},a548265e46a2,1500000,2024-06-24,B
{1EAE3DF7-7E47-9EB1-E063-4704A8C09D02},f52676e702ee,160000,2024-06-21,B
{1EAE3DF7-7E5F-9EB1-E063-4704A8C09D02},38601f838b32,337000,2024-06-14,B
{1EAE3DF7-7E18-9EB1-E063-4704A8C09D02},714f6bdfa349,100000,2024-06-28,B
{1EAE3DF7-7E63-9EB1-E063-4704A8C09D02},fba72ddab84c,210000,2024-04-19,B
{1EAE3DF7-7E79-9EB1-E063-4704A8C09D02},e0cdee167f02,310000,2024-06-06,B
{1EAE3DF7-7E2D-9EB1-E063-4704A8C09D02},ad60fa07cb97,330000,2024-02-27,B
{1EAE3DF7-7E32-9EB1-E063-4704A8C09D02},2b5b479da1fe,215000,2024-06-28,B
{1EAE3DF7-7E13-9EB1-E063-4704A8C09D02},7740962978f3,230000,2024-03-12,B
{1EAE3DF7-7E60-9EB1-E063-4704A8C09D02},21fe80d877b4,140000,2024-04-02,B
{1EAE3DF7-7E64-9EB1-E063-4704A8C09D02},f2550103cbea,405000,2024-06-20,B
{1EAE3DF7-7E2E-9EB1-E063-4704A8C09D02},4105d4a0c055,1020000,2024-05-29,B
{1EAE3DF7-7E74-9EB1-E063-4704A8C09D02},67e4466ca361,210000,2024-03-18,B
{1EAE3DF7-7E11-9EB1-E063-4704A8C09D02},f93013215373,223000,2024-05-31,B
{1EAE3DF7-7E66-9EB1-E063-4704A8C09D02},c21266d1ed98,497000,2024-02-29,B
{1EAE3DF7-7E08-9EB1-E063-4704A8C09D02},244157a39ca8,400000,2024-03-15,B
{1EAE3DF7-7E3D-9EB1-E063-4704A8C09D02},cb49fcf8c7a1,430000,2024-03-05,B
{1EAE3DF7-7E42-9EB1-E063-4704A8C09D02},cda527197858,475000,2024-03-27,B
{1EAE3DF7-7E1A-9EB1-E063-4704A8C09D02},1663ac959252,216000,2024-03-13,B
{1EAE3DF7-7E40-9EB1-E063-4704A8C09D02},a423feae2d84,390000,2024-06-24,B
{1EAE3DF7-7E33-9EB1-E063-4704A8C09D02},473855899239,170000,2024-06-26,B
{1EAE3DF7-7E0E-9EB1-E063-4704A8C09D02},a19456a56b44,225000,2024-03-22,B
{1EAE3DF7-7E7C-9EB1-E063-4704A8C09D02},3de2abd5286f,166000,2024-04-12,B
{1EAE3DF7-7E28-9EB1-E063-4704A8C09D02},5dda68f7a95e,3750000,2024-04-05,B
{1EAE3DF7-7E1D-9EB1-E063-4704A8C09D02},6906ae3fdbc8,210500,2024-03-15,B
{1EAE3DF7-7E73-9EB1-E063-4704A8C09D02},f228ac590b23,270000,2024-06-28,B
{1EAE3DF7-7E26-9EB1-E063-4704A8C09D02},9a065f5d9b3c,112000,2024-07-25,B
{1EAE3DF7-7E4B-9EB1-E063-4704A8C09D02},babab2fb083f,2000000,2024-07-15,B
{1EAE3DF7-7E15-9EB1-E063-4704A8C09D02},cf22de37a20f,187500,2024-03-15,B
{1EAE3DF7-7E25-9EB1-E063-4704A8C09D02},197b6e71bc0d,282500,2024-02-26,B
{1EAE3DF7-7DFE-9EB1-E063-4704A8C09D02},4b5d8127e26d,225000,2024-03-19,B
{1EAE3DF7-7E1B-9EB1-E063-4704A8C09D02},ca00d75a12b5,180000,2024-06-28,B
{1EAE3DF7-7E38-9EB1-E063-4704A8C09D02},0d55c762f411,289000,2024-05-24,B
{1EAE3DF7-7E0F-9EB1-E063-4704A8C09D02},718d27cd854c,135000,2024-02-23,B
{1EAE3DF7-7E6A-9EB1-E063-4704A8C09D02},a7196179bede,340000,2024-07-09,B
{1EAE3DF7-7E0C-9EB1-E063-4704A8C09D02},885f7910a1c1,182000,2024-07-18,B
{1EAE3DF7-7EBF-9EB1-E063-4704A8C09D02},cc05acfc0036,320250,2024-06-28,B
{1EAE3DF7-7E35-9EB1-E063-4704A8C09D02},2e40051f733d,300000,2024-03-22,B
{1EAE3DF7-7EBB-9EB1-E063-4704A8C09D02},da1b9e2488b2,314880,2024-06-28,B
{1EAE3DF7-7E4F-9EB1-E063-4704A8C09D02},36f582dc8427,1400000,2024-03-27,B
{1EAE3DF7-7ECC-9EB1-E063-4704A8C09D02},9d98f7e44032,215000,2024-07-19,B
{2131FCF5-B480-86E8-E063-4804A8C0372B},134ed9d2f118,320000,2024-07-26,A
{2131FCF5-B4AA-86E8-E063-4804A8C0372B},53fcdaf2f974,467500,2024-08-16,A
{2131FCF5-B433-86E8-E063-4804A8C0372B},a3fc67f62f1c,350000,2024-04-04,A
{2131FCF5-B46B-86E8-E063-4804A8C0372B},62fff144eeb1,462500,2024-08-14,A
{2131FCF5-B380-86E8-E063-4804A8C0372B},b8e7a9357379,360000,2024-04-12,A
{2131FCF5-B4C9-86E8-E063-4804A8C0372B},ef75e3b121ee,174000,2024-04-19,A
{2131FCF5-B5C3-86E8-E063-4804A8C0372B},dfdcb5b89433,235000,2024-07-22,A
{2131FCF5-B492-86E8-E063-4804A8C0372B},43d244ceb975,350000,2024-03-22,A
{2131FCF5-B6A0-86E8-E063-4804A8C0372B},9640b1aa7aa2,475000,2024-08-13,A
{2131FCF5-B632-86E8-E063-4804A8C0372B},e47e07dc80dc,160000,2024-04-22,A
{2131FCF5-B4D9-86E8-E063-4804A8C0372B},9826bd89e313,280000,2024-03-27,A
{2131FCF5-B417-86E8-E063-4804A8C0372B},aa419cb502ae,580000,2024-03-28,A
{2131FCF5-B591-86E8-E063-4804A8C0372B},1ec81f0d25d7,375100,2024-08-08,A
{2131FCF5-B55B-86E8-E063-4804A8C0372B},9c6d6bfefdd8,470000,2024-07-12,A
{2131FCF5-B7B5-86E8-E063-4804A8C0372B},bc7bc098bece,310000,2024-08-13,A
{2131FCF5-B7E7-86E8-E063-4804A8C0372B},0c357f8fa788,460000,2024-05-23,A
{2131FCF5-B3DE-86E8-E063-4804A8C0372B},3e7085c1f83b,290000,2024-07-31,A
{2131FCF5-B418-86E8-E063-4804A8C0372B},1791ff1c93cd,440000,2024-03-28,A
{2131FCF5-B40D-86E8-E063-4804A8C0372B},bb0008ea3bb9,670000,2024-04-12,A
{2131FCF5-B383-86E8-E063-4804A8C0372B},bd218b5ff7f1,395000,2024-03-28,A
{2131FCF5-B446-86E8-E063-4804A8C0372B},106368687886,380000,2024-03-27,A
{2131FCF5-B401-86E8-E063-4804A8C0372B},cbdbccc9c17e,325000,2024-08-15,A
{2131FCF5-B40C-86E8-E063-4804A8C0372B},73739ac5fc52,302500,2024-04-15,A
{2131FCF5-B620-86E8-E063-4804A8C0372B},d1106b28f701,355000,2024-08-14,A
{2131FCF5-B7B3-86E8-E063-4804A8C0372B},2acbbc0eace2,369500,2024-07-22,A
{2131FCF5-B472-86E8-E063-4804A8C0372B},0b43271bff82,295000,2024-04-22,A
{2131FCF5-B626-86E8-E063-4804A8C0372B},f3ba9a544c9b,210000,2024-03-20,A
{2131FCF5-B399-86E8-E063-4804A8C0372B},3f1608343d9e,465000,2024-07-19,A
{2131FCF5-B592-86E8-E063-4804A8C0372B},8564fd3f3efe,490000,2024-07-26,A
{2131FCF5-B4CE-86E8-E063-4804A8C0372B},01c3553e3b23,350000,2024-07-25,A
{2131FCF5-B4D3-86E8-E063-4804A8C0372B},00b3be37af42,500000,2024-07-19,A
{2131FCF5-B53F-86E8-E063-4804A8C0372B},2053ee4f0c67,417000,2024-04-02,A
{2131FCF5-B3CD-86E8-E063-4804A8C0372B},ceadc3ba5fdd,800000,2024-08-09,A
{2131FCF5-B473-86E8-E063-4804A8C0372B},cb47a2c00c6d,775000,2024-04-04,A
{2131FCF5-B7E8-86E8-E063-4804A8C0372B},62462dd58ff1,501000,2024-07-26,A
{2131FCF5-B659-86E8-E063-4804A8C0372B},e4df0bfba6d3,225000,2024-07-29,A
{2131FCF5-B5C8-86E8-E063-4804A8C0372B},4d6ac4a0399e,185000,2024-07-25,A
{2131FCF5-B378-86E8-E063-4804A8C0372B},a419abe94f0c,382000,2024-04-09,A
{2131FCF5-B48F-86E8-E063-4804A8C0372B},cd9643f94ce0,240000,2024-08-14,A
{2131FCF5-B3F6-86E8-E063-4804A8C0372B},069e4f108b1f,320000,2024-04-24,A
{2131FCF5-B516-86E8-E063-4804A8C0372B},c26329aec5cc,450000,2024-07-25,A
{2131FCF5-B7AA-86E8-E063-4804A8C0372B},54c9164a5882,760000,2024-08-19,A
{2131FCF5-B651-86E8-E063-4804A8C0372B},d7d9d3d9d352,855000,2024-08-08,A
{2131FCF5-B6AE-86E8-E063-4804A8C0372B},421d62950199,185000,2024-07-16,A
{2131FCF5-B7BC-86E8-E063-4804A8C0372B},53767efbd7a5,420000,2024-07-30,A
{2131FCF5-B530-86E8-E063-4804A8C0372B},7d207dc46873,300000,2024-03-28,A
{2131FCF5-B42E-86E8-E063-4804A8C0372B},e2b436a3b7e9,760000,2024-04-26,A
{2131FCF5-B7C7-86E8-E063-4804A8C0372B},17b3cb46df11,900000,2024-08-22,A
{2131FCF5-B7B2-86E8-E063-4804A8C0372B},3d3e6114f01c,294950,2024-07-12,A
{2131FCF5-B618-86E8-E063-4804A8C0372B},1203b0f9cc20,227000,2024-07-22,A
{2131FCF5-B678-86E8-E063-4804A8C0372B},325920430407,416000,2024-03-28,A
{2131FCF5-B4A6-86E8-E063-4804A8C0372B},f149f32040d1,365000,2024-05-30,A
{2131FCF5-B65B-86E8-E063-4804A8C0372B},8af61b9f0c80,162500,2024-07-12,A
{2131FCF5-B7E0-86E8-E063-4804A8C0372B},fbc9aa39e4da,280000,2024-04-12,A
{2131FCF5-B42B-86E8-E063-4804A8C0372B},0f2de575f612,485000,2024-08-14,A
{2131FCF5-B51E-86E8-E063-4804A8C0372B},2a94a56fe6b4,440000,2024-03-28,A
{2131FCF5-B5C1-86E8-E063-4804A8C0372B},0cf41a09137e,190000,2024-04-10,A
{2131FCF5-B518-86E8-E063-4804A8C0372B},c08f900c54e5,1025000,2024-07-25,A
{1EAE3DF7-7DDE-9EB1-E063-4704A8C09D02},7500bf38a4ef,260000,2024-06-28,B
{25E9DA81-4D18-555E-E063-4704A8C066F2},5eaa3316ed13,290000,2024-09-16,A
{1EAE3DF7-7F21-9EB1-E063-4704A8C09D02},eb69c77b3e53,160000,2024-06-20,B
{1EAE3DF7-7F5B-9EB1-E063-4704A8C09D02},c41af6d30cd2,121500,2024-06-12,B
{2ACACE8D-2D23-295E-E063-4804A8C0B0EB},93eb3a68dfc9,330000,2024-11-20,A
{1EAE3DF7-7F3D-9EB1-E063-4704A8C09D02},4b212f40bc58,70000,2024-06-14,B
{1EAE3DF7-2A69-9EB1-E063-4704A8C09D02},bc3c3f7be36a,590000,2024-01-22,A
{25E9DA81-4942-555E-E063-4704A8C066F2},870fbad5bc51,200000,2024-09-27,A
{1EAE3DF7-7F7B-9EB1-E063-4704A8C09D02},de98b5ce8b79,110000,2024-06-21,B
{25E9DA81-47ED-555E-E063-4704A8C066F2},d367a95e2520,275000,2024-05-31,A
{1EAE3DF7-7F61-9EB1-E063-4704A8C09D02},bcfeea34f576,525000,2024-03-24,B
{1EAE3DF7-7FF0-9EB1-E063-4704A8C09D02},91da867c85b4,82000,2024-06-14,B
{1EAE3DF7-7F88-9EB1-E063-4704A8C09D02},573fc07a2192,72500,2024-06-28,B
{1EAE3DF7-7FE5-9EB1-E063-4704A8C09D02},f11b40a9fe38,170000,2024-02-29,B
{25E9DA81-4C96-555E-E063-4704A8C066F2},179239cb791c,216000,2024-05-24,A
{1EAE3DF7-8005-9EB1-E063-4704A8C09D02},ce3724978ea7,144000,2024-02-27,B
{1EAE3DF7-7EC6-9EB1-E063-4704A8C09D02},a96b83e1dc1b,188000,2024-03-11,B
{1EAE3DF7-7F6A-9EB1-E063-4704A8C09D02},bf1b40bab9c7,183200,2024-03-20,B
{1EAE3DF7-800E-9EB1-E063-4704A8C09D02},66acaf2c319c,145000,2024-05-31,B
{2ACACE8D-2B7F-295E-E063-4804A8C0B0EB},612f885862f9,370000,2024-11-21,A
{25E9DA81-47E1-555E-E063-4704A8C066F2},a472cc754d7f,118000,2024-02-08,A
{1EAE3DF7-7F18-9EB1-E063-4704A8C09D02},92a0bd0ecf73,163500,2024-06-19,B
{1EAE3DF7-7FE2-9EB1-E063-4704A8C09D02},04b51feff364,205000,2024-06-06,B
{1EAE3DF7-7F23-9EB1-E063-4704A8C09D02},cb65e12813c1,145000,2024-02-29,B
{1EAE3DF7-7DD7-9EB1-E063-4704A8C09D02},3e92e84a648b,155000,2024-03-15,B
{1EAE3DF7-7F3A-9EB1-E063-4704A8C09D02},843a918cb5cd,196000,2024-06-24,B
{1EAE3DF7-7E2B-9EB1-E063-4704A8C09D02},595c935eb95f,176000,2024-07-04,B
{1EAE3DF7-7F53-9EB1-E063-4704A8C09D02},de5005ee59a3,785000,2024-03-05,B
{1EAE3DF7-7F67-9EB1-E063-4704A8C09D02},b84718b53365,205000,2024-02-09,B
{1EAE3DF7-7F85-9EB1-E063-4704A8C09D02},523fa95e5846,152000,2024-07-26,B
{2ACACE8D-29B7-295E-E063-4804A8C0B0EB},901e46b25cd8,257500,2024-11-29,A
{1EAE3DF7-7E6D-9EB1-E063-4704A8C09D02},f68e71e5a848,130000,2024-06-07,B
